"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SDHB",-1.13469958688308,9.31036183504591,-3.15312478177355,0.00479514149230509,0.449343671865624,-1.99201820930735
"IGFALS",2.04299109605472,7.3886286825884,3.27873840674893,0.00548499011157974,0.449343671865624,-2.11067918600626
"ETFA",-1.23988862747929,7.75605239937879,-3.0788631753755,0.00569117565540871,0.449343671865624,-2.13334170904627
"PACSIN3",-0.753882921074941,7.88650839806135,-3.07778299796343,0.00570533449768208,0.449343671865624,-2.13539038867244
"ACAT1",-1.08717095842927,8.28842757582392,-3.07476586259048,0.00574506327876344,0.449343671865624,-2.14111163439095
"DDX17",-1.07140038058612,9.30537980073387,-3.0734068065244,0.00576304612151116,0.449343671865624,-2.14368821729614
"POLDIP3",-1.62319433495447,5.50940220830147,-3.19845756984347,0.00597836811143577,0.449343671865624,-2.19908938877302
"FEN1",1.43843368736302,5.90604743115155,3.1884287885491,0.00656477045138649,0.449343671865624,-2.25074405721229
"M6PR",-1.4306826832226,4.84735102579816,-3.09071592145203,0.0066315532982898,0.449343671865624,-2.25163970551493
"WASF2",1.08603818552563,6.94655800561917,3.00569927494558,0.00673106199900164,0.449343671865624,-2.27162287972138
"MDH2",-1.15977346274527,10.5930688143414,-3.0034278461894,0.00676611255325308,0.449343671865624,-2.27589971397525
"KRT71",1.28285262507834,7.30403796985679,2.99989206842759,0.00682102326516199,0.449343671865624,-2.2825551584488
"PAOX",-2.26340333869653,4.94667917768352,-3.11433250089502,0.00710125671533752,0.449343671865624,-2.28702539176758
"TXNDC12",-1.09349405128197,7.53881157957611,-3.00829091137223,0.00694227078461362,0.449343671865624,-2.28912978465193
"RPL12",-0.87107389899177,10.4127071235234,-2.98216117717661,0.00710291565057555,0.449343671865624,-2.31589295972315
"SLC49A3",-1.16972685000573,8.25598840310947,-3.00375010537617,0.00729771339556578,0.449343671865624,-2.32273661400866
"GCSH",-1.00869221716039,6.87932915734812,-2.99346798207963,0.00779173207563428,0.449343671865624,-2.37070094924728
"CTDP1",-1.22694136910507,5.1389771607275,-3.05014877711178,0.00809580747985876,0.449343671865624,-2.40315517468476
"GON7",2.15160600389097,6.70228925178453,3.00785230322682,0.00833702763836567,0.449343671865624,-2.41240623502673
"SEPTIN7",-0.741070166560978,9.03869983969971,-2.92757054862714,0.00804288575179756,0.449343671865624,-2.41813135547053
"IGSF10",-1.3745079704066,6.77962429183407,-2.91545091295294,0.00826720091711317,0.449343671865624,-2.44074366879093
"SEPTIN11",-0.904102630911281,7.19095043395549,-2.90750715082258,0.00841746794798799,0.449343671865624,-2.45554742119045
"ARG1",2.12324502816506,6.42795227616093,3.08539320243426,0.00868053867597852,0.449343671865624,-2.45646271952809
"PDHB",-1.24087902907311,7.5357388033902,-2.90660121186768,0.00843477034993406,0.449343671865624,-2.45723481920972
"RPE",-1.43265748404765,6.6510715059821,-2.94257097043678,0.00870183107898872,0.449343671865624,-2.4587641953973
"ETFDH",-1.31662009229388,5.85644462789921,-3.01658377226257,0.00866930664970674,0.449343671865624,-2.46154174739663
"GCNT4",1.77874235397814,6.25012414236061,3.03866830614728,0.00884025093186564,0.449343671865624,-2.46708184518239
"TPT1",-1.06683475424231,8.82145154382757,-2.91352618539109,0.00890624661558241,0.449343671865624,-2.48394233202049
"FKBP2",-1.04673907969413,9.45605439135059,-2.87590760377606,0.00904152787128854,0.449343671865624,-2.51429618887372
"ACADM",-1.21609700540977,6.68128772970718,-2.87104965653642,0.00914130991948605,0.449343671865624,-2.52330783749007
"ALDH2",-0.955747971504333,9.72506024953467,-2.86756976374081,0.00921343327186658,0.449343671865624,-2.52975981011969
"GRIPAP1",-1.27311111684787,5.89146060503601,-2.89895124896807,0.0104584311956739,0.493847714855635,-2.59568391862915
"PTMS",-1.80419945458511,7.91656200277151,-2.83163411904581,0.0103054426743919,0.493847714855635,-2.60970600521765
"CRP",-1.36783756587852,8.35488351247473,-2.83309977793229,0.0106239508405918,0.493847714855635,-2.62589918754771
"ITM2B",1.80404297730788,4.82396561120824,2.85948210767591,0.0113503152703973,0.500990011420572,-2.65616072371389
"KRT80",1.98130445611067,7.4882677965356,2.80350488545978,0.0109681219092536,0.494396404242871,-2.66010085141669
"CCDC80",1.35784908673561,13.2594443917312,2.79690271121274,0.0108011918320169,0.494362241542313,-2.66015972876157
"SERPINA5",1.47224014964739,7.55385205090081,2.76692565882832,0.0118909205523478,0.500990011420572,-2.72746896029371
"NUDT4",-2.00069186843334,5.81303886458525,-2.83138118563517,0.0126265945257885,0.500990011420572,-2.73969685077169
"CHCHD2",-1.80485652964543,5.76051806770881,-2.82553629443877,0.0127766473810776,0.500990011420572,-2.74292460634061
"ATP5F1B",-0.967388035593175,10.227795446299,-2.73867814481358,0.0123020147768657,0.500990011420572,-2.76666391276684
"SEPTIN6",-0.911442861088558,6.43910430817481,-2.73790945210646,0.0123230948475456,0.500990011420572,-2.76806407636704
"HIBADH",-0.970984078464544,7.81720590168734,-2.73747555935693,0.0123350087410986,0.500990011420572,-2.76885433663398
"SH3GLB2",-1.09180958036145,6.51488904827252,-2.77090923515178,0.013076029723009,0.500990011420572,-2.77463085085551
"RNASEK",-0.927828407892282,6.4511703056996,-2.74077495253257,0.0129878128670723,0.500990011420572,-2.78823526666438
"TES",-1.56726629860663,6.10004876795051,-2.7225975382923,0.012750208219181,0.500990011420572,-2.79592149219848
"PRRC2C",1.24923586911273,6.19080996502872,2.76635681128449,0.01375696264862,0.500990011420572,-2.80765642395216
"FABP4",-1.57760014069063,8.81791096669405,-2.71572037487062,0.0129465766055469,0.500990011420572,-2.80841268171
"CMPK2",-1.37530206137862,5.72864703163674,-2.73079199269384,0.0137179728080456,0.500990011420572,-2.82138706571845
"CYCS.1",-1.07827901869652,8.95911492257009,-2.70770341256153,0.013543587469988,0.500990011420572,-2.83306817568743
"IDH3A",-0.839383080094697,7.36727663926735,-2.69884575813689,0.0138088003147855,0.500990011420572,-2.84878753895446
"ENDOD1",-1.14726689188397,6.00776697636381,-2.84200113756278,0.0148304271416789,0.525244294601129,-2.85791649882309
"RBMX",-0.906061378780523,9.64038091787923,-2.687381172166,0.0137864096533295,0.500990011420572,-2.85974864833102
"CAPG",-1.38138368055249,7.97709224526012,-2.67682885055607,0.0141121043484203,0.505825426946391,-2.87880662624272
"NDUFS1",-1.2180558524099,6.52037807768822,-2.76910355756811,0.0159350016182703,0.541542973987701,-2.9148851257947
"LMAN1",-1.17411677384853,7.2511802989621,-2.64564025264718,0.0164342315605254,0.541542973987701,-2.96425680383103
"PPA2",-0.908876732332346,5.81232760843732,-2.63460866124103,0.0163261539269337,0.541542973987701,-2.97213845363709
"SUSD5",1.12050678275574,6.14783367650803,2.62190794757675,0.0159279367783173,0.541542973987701,-2.9774775543136
"SLC12A4",-0.831061959363477,6.7426237535484,-2.61655049016367,0.0169695250906015,0.541542973987701,-3.00314834862689
"LOC100066977",-0.917494518855971,6.39230045842263,-2.6030333476592,0.0166012961249692,0.541542973987701,-3.01118107709645
"ARL3",-0.648434523671969,9.62003092495554,-2.60176515953893,0.0166474868406909,0.541542973987701,-3.01344174165471
"APRT",-0.831037421552794,11.9589634916192,-2.59985026503761,0.0167174615046255,0.541542973987701,-3.01685428834145
"RBM25",-0.96555527105968,6.14797589557149,-2.60714467873792,0.0178238290239544,0.54285953186184,-3.02853226273054
"PLOD1",1.2589576644435,8.52421413721204,2.59259479053708,0.0169851116817779,0.541542973987701,-3.02977410319048
"DOK1",-0.835270397081358,6.60110604614342,-2.59541807895226,0.0172929689172543,0.541542973987701,-3.03292177753281
"A0A9L0SF58",1.36439425170086,6.85967319633645,2.59710559449895,0.0176891167468747,0.54285953186184,-3.03348585300469
"KRT2",1.33811019553198,12.863182692154,2.58446904986949,0.0172896472177983,0.541542973987701,-3.04422430348524
"ACSS3",-1.38740028364839,5.9938473865748,-2.61528063235376,0.0187421469157317,0.54285953186184,-3.04761881117606
"BMP6",1.4348550999755,7.09320568031758,2.56621014774702,0.0179927716550633,0.54285953186184,-3.07661937536428
"HNRNPLL",-0.962314116067112,6.14063823169195,-2.57169548428957,0.0186730208631966,0.54285953186184,-3.08160577102361
"MVB12A",-0.754468919261547,7.62933929070067,-2.56196724793633,0.0181599603454022,0.54285953186184,-3.08413211649945
"TIMP3",1.6426307620679,13.6365075142927,2.54124890632814,0.0189974938994214,0.54285953186184,-3.12073471678259
"GTPBP1",1.43263071768781,4.94175126132216,2.64212400921936,0.0214760100820957,0.54285953186184,-3.12371886875927
"PGK2",1.84329562537155,8.61201076279448,2.53554058796618,0.0192345346017385,0.54285953186184,-3.13079515013065
"A0A9L0SWR6",-0.850635402712843,9.23373203829794,-2.53393183870109,0.0193018374373065,0.54285953186184,-3.13362852221205
"CHCHD3",-0.925217619970162,7.23880093420514,-2.53245299421786,0.0193639001372883,0.54285953186184,-3.13623235815496
"PRPF19",-0.591814570433391,7.60363642570051,-2.52753107987523,0.019571806720253,0.54285953186184,-3.14489333900903
"FAHD2A",-0.692813122293334,7.80408333480039,-2.52626769642578,0.0200685532435986,0.54285953186184,-3.1508149353512
"NDP",-1.65186350707827,6.74428087704019,-2.51981831747468,0.0203477304849239,0.54285953186184,-3.16441503929455
"STK19",0.893579868237586,6.46035397203568,2.53854152929434,0.0218968550666961,0.54285953186184,-3.16556091828506
"CAVIN3",-0.702537670839671,10.1815293160934,-2.51282365426191,0.0202055799041732,0.54285953186184,-3.17072617895525
"LOC100053876",-1.67250851242294,5.15601548381469,-2.60416167276895,0.0230346506999552,0.543459231029581,-3.17410564618961
"FAHD1",-0.904031471270562,7.04900783911627,-2.5134715962678,0.0211257011568005,0.54285953186184,-3.17477301579193
"ITGA5",-1.14095391088396,7.57875001284398,-2.51168374490466,0.0207050513438222,0.54285953186184,-3.17594235328703
"GLIPR2",-1.29158097543316,5.87230091203851,-2.50821321958284,0.0213615413876767,0.54285953186184,-3.18359197947944
"DLD",-1.2669217927231,6.96952749609757,-2.50551451316264,0.0214835382057995,0.54285953186184,-3.18811500010001
"PDLIM4",-1.29030132228585,6.95846764366959,-2.49695418337098,0.0218748593951746,0.54285953186184,-3.20633847062225
"LETM1",-1.57929436485147,5.98445850587408,-2.55077115844598,0.0230725839675202,0.543459231029581,-3.21722535760474
"TP53RK",1.08516223135106,7.59025952218898,2.48367209216575,0.0215188767170759,0.54285953186184,-3.2217160004423
"A0A3Q2HRV7",-0.784685311182137,11.4106555718517,-2.48358412764328,0.0215229575020363,0.54285953186184,-3.22186942670947
"ATP5F1A",-0.845499191397126,10.438502800619,-2.48160949076975,0.0216147536393208,0.54285953186184,-3.22531286055836
"KRT79",1.42661305842163,9.93333239370205,2.47675438623386,0.0218420111035443,0.54285953186184,-3.23377367322452
"JUP",1.18372036013329,6.8982235304842,2.45994993777108,0.0226459071399101,0.543459231029581,-3.26299548408151
"ITGB5",-0.783953713557537,8.4224981903823,-2.45922675100708,0.0226811142069566,0.543459231029581,-3.26425086004916
"VIM",-0.86797550764451,15.9837243066554,-2.45561820908082,0.0228575526836114,0.543459231029581,-3.27051218187472
"SEC61G",-1.54326018784301,8.54851026606898,-2.45333348055317,0.0239749427739765,0.543459231029581,-3.27723234154019
"LOC111767785",-1.39601114100549,6.87727056232438,-2.46098196194315,0.0248438505613523,0.543459231029581,-3.27973143651891
"DDX1",-0.575410768769939,8.58145705861241,-2.44242342614975,0.0235136427021163,0.543459231029581,-3.29336809456217
"NUDT16",0.923668901683032,8.88064813570989,2.44223258572411,0.0235232592066613,0.543459231029581,-3.29369821699692
"ECHS1",-0.838135007732379,7.61784783115994,-2.43952156218748,0.0236602641187124,0.543459231029581,-3.29838644779721
"FAM98A",-0.885194761035221,6.02658458074783,-2.43818886956497,0.0247472014707002,0.543459231029581,-3.30026442207801
"EIF2D",-1.0118473653967,6.11781359892167,-2.44063115814089,0.0246211100462166,0.543459231029581,-3.30061909083667
"FABP3",-1.33797735890607,8.44424744645731,-2.4348965252921,0.0238957100030373,0.543459231029581,-3.30637860438247
"AHCTF1",1.83053319990379,6.04296975425015,2.46845275311117,0.0270539313937918,0.562835285989724,-3.30704219176375
"PEBP1",-0.679135187163485,13.9556217808206,-2.43274806198974,0.0240058206500826,0.543459231029581,-3.31008860376365
"A0A9L0SG57",-1.06768007084281,6.30592176108385,-2.43458897162762,0.0262145462709583,0.557059108257864,-3.32179433261682
"ITIH2",1.50602812300422,8.89734465845135,2.42200897760304,0.0245633111389909,0.543459231029581,-3.32860827993596
"REELD1",-0.863327916376812,6.74901592227291,-2.41733566085467,0.0248096484145875,0.543459231029581,-3.33665452954683
"RTCA",1.42815869768931,10.3650955189779,2.41852105219012,0.0257848396354546,0.555868825474475,-3.33986492904075
"ENPP2",1.22990739611499,8.28524361402122,2.4005012308014,0.0257161457874199,0.555868825474475,-3.36557344610989
"PRAF2",-0.966107479977615,8.08105883703216,-2.39905749778337,0.0274731469418292,0.563673187254771,-3.36604637176463
"COL12A1",-1.40672405045109,10.5629371211012,-2.39515313276319,0.0260104958515073,0.556699461570031,-3.37473897021799
"PRRC1",-1.00097339264433,6.75553840122769,-2.38572585020412,0.027043216882444,0.562835285989724,-3.39011675254378
"A0A3Q2IDT4",-1.26170502461745,9.36266038760065,-2.3865846097127,0.0269944666671039,0.562835285989724,-3.39176892478205
"NDUFAB1",1.74039888102133,7.94972910297603,2.38903694385223,0.0295479490097632,0.585404761893842,-3.40231811051319
"SEPTIN9",-0.686527799070214,6.94985834000144,-2.37181550192127,0.0273318441083906,0.563673187254771,-3.41461094132111
"JAK1",-0.999673271297033,5.80481434858133,-2.36987412824399,0.0306939921555637,0.589823622270318,-3.42899485097722
"SF3B5",-1.13020398631041,6.64437426730714,-2.35946331906596,0.0313340027675361,0.589823622270318,-3.44490478734939
"AMBP",1.59856856979014,12.8867631619607,2.35286905533707,0.028449935277042,0.579716146912329,-3.44683045588908
"BPHL",-0.77535150422226,6.7577516088991,-2.35104917887799,0.029081353862708,0.584574511767273,-3.44813453898939
"MORC2",1.21054871493327,6.56264699551238,2.39514877615649,0.0338002100213269,0.601848848829863,-3.44900153310376
"DAZAP1",-0.931045047028715,6.43757448442967,-2.349551656279,0.0304011577791611,0.589823622270318,-3.44900359752394
"FKBP3",-0.738456400523408,8.85411065638131,-2.34666089690451,0.028825389647805,0.583370980967483,-3.45735811635354
"SHMT1",-0.902729416401066,7.19677808366445,-2.33428237143705,0.029587694355782,0.585404761893842,-3.47830519441445
"ILVBL",-0.978421390042838,5.14663893637166,-2.32822978803118,0.0317497009119301,0.589823622270318,-3.4852156958119
"PGLS",-0.671249226485004,9.69803290474379,-2.33015457594051,0.0298459996598104,0.585404761893842,-3.4852771386031
"VDAC2",-0.834276951302333,9.62784946043007,-2.32914079909249,0.029909755901803,0.585404761893842,-3.48698842037687
"STEAP3",-1.12150309572597,7.12827976950101,-2.32293848850976,0.0314303048128852,0.589823622270318,-3.48897337923855
"IL1RAP",1.67214977556119,7.64077970931844,2.30929731742062,0.0329935138510945,0.601848848829863,-3.50865473312259
"TAGLN2",-1.13989564518663,9.466084673828,-2.3030695635144,0.0315930861897777,0.589823622270318,-3.53085919442787
"RPLP2",-1.25160191306392,9.02998317904953,-2.30279305860729,0.0316113971232383,0.589823622270318,-3.53132304099147
"BUB3",-0.521612755615898,8.25645891326756,-2.29864073087509,0.0318875517144764,0.589823622270318,-3.5382850611579
"H2BC26",1.99946016197478,10.3876399399117,2.29208061244402,0.0334847424479341,0.601848848829863,-3.53874793726814
"EPHX2",0.69571422897562,7.87619928047975,2.29690110645176,0.0320039046927996,0.589823622270318,-3.54119977115774
"SNX6",-1.39388076091575,5.76002869981587,-2.29519898623673,0.0321181266580812,0.589823622270318,-3.54405047544556
"PPP1R8",-0.786148960526043,5.08114547842493,-2.283360564237,0.0364066747733566,0.606402772766089,-3.56034834214891
"C1QBP",-1.32020931920714,6.56094341160317,-2.27866800044489,0.0351018647607856,0.606170742603342,-3.56379137012113
"MRPL12",-1.6164723964803,6.17029294291734,-2.33325144349498,0.039620843160306,0.609913530361074,-3.56513200796655
"COLEC12",-0.778111731501916,8.20994883473326,-2.27416322903993,0.0335609816712956,0.601848848829863,-3.57918509573641
"A0A3Q2HSD4",-1.03813253149427,6.98856436061259,-2.26823223616913,0.0339784031808286,0.601848848829863,-3.58905890052234
"A0A5F5PN84",-1.13974903987813,9.124026306522,-2.26570719459372,0.0341575545069221,0.601848848829863,-3.59325819196596
"MAP4K4",-1.37162000488922,6.01927358475501,-2.2595841078885,0.0364778326377128,0.606402772766089,-3.59927358220552
"G6PC1",1.65575198794212,7.44356071355019,2.2591979109711,0.0403347564881515,0.609913530361074,-3.60252938934813
"PLEKHO2",-1.10250774990904,6.19165249078196,-2.25993311825515,0.0345704806074937,0.601848848829863,-3.60285101910765
"CPT2",-0.988366046238242,5.988891773519,-2.25980678292467,0.0345795662130584,0.601848848829863,-3.60306075498316
"ARSA",-1.01323323982695,8.86950896633126,-2.25961080052825,0.0345936649243383,0.601848848829863,-3.60338610262254
"MANF",-0.874097271739457,8.43242288144451,-2.2505727890995,0.0352495927631523,0.606170742603342,-3.61837280873912
"ELOB",-1.2931306799134,6.98691157053502,-2.24486324348289,0.0362385207188027,0.606402772766089,-3.62304847984324
"LOXL4",1.09310887348323,8.11863890471724,2.24271120207029,0.0358293740694435,0.606402772766089,-3.63138133002399
"BGN",-0.612787409255132,18.0140744465397,-2.23978733893819,0.0360472198792529,0.606402772766089,-3.63621287939468
"SCARA3",-0.744078007259623,6.3548899291238,-2.22679617909175,0.0389587152736611,0.609913530361074,-3.64247402313781
"HNRNPA0",-0.700547879233753,6.39692573555589,-2.23394575327761,0.036486082798363,0.606402772766089,-3.64585515141852
"ARPC5",-0.878704956150353,9.52980784092749,-2.22738686368737,0.0369846467515541,0.609913530361074,-3.65666439410734
"RCC1",-0.925699500071136,5.97846204307238,-2.21948140137543,0.0375938290408778,0.609913530361074,-3.66966876288424
"NUP35",1.70763650130732,5.00322317644025,2.19844813979702,0.0420438504878173,0.609913530361074,-3.67248111425716
"ZDHHC18",-1.31835784925031,7.3562026671504,-2.20781560695959,0.0432338018822898,0.609913530361074,-3.67809930189133
"GALK1",-0.679711286494225,7.97121720770853,-2.20907353579806,0.0384097967308466,0.609913530361074,-3.68674918269921
"JPT2",-0.983948971392082,6.13518776159623,-2.19747722252548,0.0413077479298201,0.609913530361074,-3.68792546913854
"PSMA1",-0.675963511017429,9.43360888162944,-2.2072212427546,0.0385566954630978,0.609913530361074,-3.68978415988875
"NAP1L1",-0.828087056736701,8.88463039208907,-2.20014415223287,0.0391226790399413,0.609913530361074,-3.70136643799825
"NXN",0.87396322652036,6.48959993712859,2.19136181856585,0.0410828372336674,0.609913530361074,-3.70535736447343
"CREB1",-0.673494721739095,6.02108284859008,-2.19760070937133,0.0393279291363221,0.609913530361074,-3.70552375652097
"SVIL",-1.49354923547574,5.42979038931487,-2.17743935506099,0.045812029759295,0.624566422875722,-3.70731767104618
"LOC100065392",1.22096989640227,7.55139992673571,2.19169425165254,0.0403997386893768,0.609913530361074,-3.70898755474436
"RGS3",0.626786769530348,7.64388332184544,2.19222948632349,0.0397645980633968,0.609913530361074,-3.71429399765923
"LOC111772162",-0.927896967719612,8.08907401923589,-2.19159968862663,0.039816087131884,0.609913530361074,-3.71532152864196
"TNFRSF11B",1.24089907852639,11.0660032794466,2.19151905973343,0.0398226833185331,0.609913530361074,-3.71545306435836
"CHST12",1.12822481848542,7.29741823134717,2.18290736159247,0.0411280080440514,0.609913530361074,-3.71560204509114
"PPIB",-0.655671058687399,12.3553619951333,-2.19116631931936,0.0398515524229952,0.609913530361074,-3.71602848214497
"THBS2",2.60681901776627,8.78629423037853,2.18222524498147,0.0480231218186425,0.630987883403877,-3.71881075701509
"UQCRC2",-0.809809766611742,6.59946788771297,-2.18326088455372,0.0410984781010994,0.609913530361074,-3.72251329943076
"GNL3",0.90499925662363,7.37972004728954,2.1756410682168,0.0439694845588787,0.609913530361074,-3.72399791278218
"NDNF",1.51219704828902,10.1150035735802,2.18235522496028,0.040578876404767,0.609913530361074,-3.7303843390667
"LARP1",-1.20627259509667,6.62754239604088,-2.16864808618813,0.0437436823322766,0.609913530361074,-3.73231620196115
"SHMT2",-0.722083447758572,7.40967284217687,-2.17870929620353,0.040883347543108,0.609913530361074,-3.73631475722101
"FKBP10",-0.978607787386247,7.70353208053182,-2.17443335389369,0.041841656001603,0.609913530361074,-3.73663971569804
"HSPA8",-0.809259185462891,13.4403881818563,-2.17420125265436,0.0412626823670582,0.609913530361074,-3.74363945875785
"CDH1",1.23121588738006,9.52188138586374,2.17328367158369,0.0413402837043502,0.609913530361074,-3.74512926234529
"CUTC",-0.603783242593918,6.99437554145496,-2.1677300287158,0.0424141502572992,0.609913530361074,-3.74734517391644
"AMACR",0.922434995244152,6.81710017859898,2.1463457108645,0.0475146874392982,0.630987883403877,-3.75402838420372
"COL10A1",3.64007248009014,14.76469361363,2.1648493693311,0.0420598161454825,0.609913530361074,-3.75880606199609
"NNT",-0.856995776294712,7.86331024718151,-2.14509197326894,0.046675879607401,0.628509223014212,-3.76236768796942
"SERPINC1",1.22530273950086,10.598367114311,2.15556261896018,0.0428651958598025,0.609913530361074,-3.77382888914336
"PPIA",-0.934276547195637,12.8005525292525,-2.1553636107495,0.042882606509391,0.609913530361074,-3.77415039933193
"LMNB2",-0.701629836692646,10.0172234893683,-2.15289295617046,0.0430992911286795,0.609913530361074,-3.77814043161751
"STARD5",-1.38355665334432,5.66718384293423,-2.14348625531201,0.0459764862553893,0.624566422875722,-3.78020005100459
"FGF1",0.886674302756195,8.55886875880661,2.14944396894229,0.0434034376958652,0.609913530361074,-3.78370590177605
"ATP6V1G1",-0.744119685782299,7.70632004363476,-2.14808015631102,0.0435242399099792,0.609913530361074,-3.78590516071395
"ANXA4",-0.709839296970442,11.483445607474,-2.14501927859219,0.0437964718763975,0.609913530361074,-3.7908380529024
"F2",1.54877728043384,9.87651933773205,2.14187434124285,0.0440777845471028,0.609913530361074,-3.79590205168822
"KRT82",1.02253458817946,10.8163307124477,2.12648744906701,0.0454778365665412,0.624566422875722,-3.82061404575859
"NCALD",-0.646507263961872,7.51968242146523,-2.12527048535407,0.0455902648014983,0.624566422875722,-3.82256397815202
"ERGIC1",-0.989039711881761,7.28729091021321,-2.12012215549435,0.0466892565667701,0.628509223014212,-3.82282988172086
"LNPK",-0.669135693332308,6.69559079454635,-2.11063423501999,0.0482780771383756,0.630987883403877,-3.83150471102221
"CTHRC1",-1.62197959766051,5.67961625458729,-2.10116102334179,0.0499681032987247,0.640754772903905,-3.84490457251544
"AAK1",-0.926065417630396,5.23081152288237,-2.07270648938371,0.0547026282053064,0.645032282746892,-3.85381338898248
"PPP1R3D",1.1344354694706,6.74926048244806,2.10341746078639,0.047652312737308,0.630987883403877,-3.85746405205911
"APP",2.05930878970085,6.51935435313336,2.08483130613604,0.0524666230004694,0.645032282746892,-3.85988175046465
"PDAP1",-0.756204833184178,8.6501787142848,-2.10006207310732,0.0479762676355117,0.630987883403877,-3.86280333475546
"KRT10B",1.03502364829732,12.9507265719683,2.09974194036135,0.0480072791514913,0.630987883403877,-3.86331247669222
"CSNK1A1",-0.843933502833404,6.31396633860002,-2.06630982136284,0.0565054721609701,0.645273937831037,-3.86682722923866
"LYZ",-1.35235659576263,13.4592641010764,-2.09613369968741,0.048358062997003,0.630987883403877,-3.86904777945408
"UBE2I",-0.764359840745969,8.79307368812059,-2.09379212787756,0.0485869377090785,0.631205850150692,-3.87276648695892
"SNRPB2",0.904378422872583,6.93583653988783,2.08278983674104,0.0503105105541415,0.642376690551807,-3.87304890537953
"PKM",-0.562878152163565,15.2274132687872,-2.08967738243971,0.0489914929041154,0.632906222357799,-3.87929505351998
"ECH1",-0.703856216018917,6.91175368759175,-2.08814116532082,0.0491433066771938,0.632906222357799,-3.88173044008892
"COPZ2",-0.752768545645962,7.30013379233161,-2.07671728928529,0.0516287001896277,0.644479701670448,-3.88370717410779
"CACYBP",-0.813680324158504,6.94737342042758,-2.05975508790539,0.0533820130662521,0.645032282746892,-3.90205535938049
"HNRNPC",-0.775121515350305,10.7321765219278,-2.07390714937546,0.0505702056889606,0.642933170618196,-3.90424342636469
"GTPBP4",1.15527560120933,6.91627543258487,2.03915034140017,0.0622858053772464,0.645855707988214,-3.90865692531028
"ASPSCR1",-0.987208128404742,5.97018182505796,-2.05175842077928,0.0550238660747466,0.645032282746892,-3.90907195961393
"CORO1B",-0.795370353613386,7.9898065453971,-2.07024990856754,0.0509427881390711,0.644479701670448,-3.91001249570377
"APOO",-1.05671023073057,6.6928635755944,-2.04776438011385,0.0563462845670387,0.645273937831037,-3.91447270916622
"LARS1",0.75860167717815,7.46425783671431,2.06532727112773,0.0514481738041298,0.644479701670448,-3.9177676938761
"CFL1",-0.728449688117076,11.0113599221274,-2.0647968506415,0.0515028973939159,0.644479701670448,-3.91860264320601
"FAM171B",-0.725018512846268,9.46673201872541,-2.06216684331088,0.0517750079661301,0.644479701670448,-3.92274064240276
"TWF1",-0.737958924028725,7.72420131092856,-2.04351820342749,0.0551104660372356,0.645032282746892,-3.92662923769122
"PHGDH",0.644315787628256,7.57945222747381,2.0585929914585,0.0521468388688503,0.645032282746892,-3.92835841225279
"HABP2",1.37753027423568,6.73302959334762,2.04566931284426,0.0541603438428017,0.645032282746892,-3.93031464825758
"CPXM2",1.09032688752307,7.24835059372527,2.05490011062159,0.0525335672390449,0.645032282746892,-3.93415691037267
"BPNT2",-0.804579840504608,6.7290940373136,-2.04619482406799,0.054104044576056,0.645032282746892,-3.93808225160446
"SLC25A11",-0.761232518971685,6.75240500955068,-2.03542898816408,0.0559902456318555,0.645273937831037,-3.93882928704734
"DHRS11",-0.864250036090991,8.52482945316794,-2.04762899446176,0.0533025381921305,0.645032282746892,-3.94555489257667
"CST6",1.33902654187706,5.01420264882671,2.01895051981957,0.0617236131399033,0.645802512663271,-3.94705411436246
"TCP1",-0.669184355814563,13.410430052044,-2.04604888623239,0.0534709730219568,0.645032282746892,-3.94802847981475
"GLB1",-0.608989480336558,8.30926123638755,-2.03483126182543,0.0553332335208938,0.645032282746892,-3.95557914199404
"MFAP5",-1.33099103240476,7.7679500331624,-2.00763215332718,0.0618667953307671,0.645802512663271,-3.96400957013975
"CAPZA1",-0.609237166726408,9.26250226116263,-2.03574810492398,0.0545807300584851,0.645032282746892,-3.9641245051347
"CMAS",0.714615526218492,8.93094268677814,2.03397874957205,0.0547734115406283,0.645032282746892,-3.96688416174657
"MXRA5",-1.39074541719377,6.30590375705267,-1.99591879268532,0.0712763235727581,0.683622574626306,-3.96761195543504
"AP1B1",-0.729683278068702,7.77121730499998,-2.02492716289528,0.0564249097794624,0.645273937831037,-3.9707801744508
"SPP1",-1.63047843417211,8.55751968266943,-2.03099947712394,0.0550992264261633,0.645032282746892,-3.97152750330136
"HS3ST3B1",1.18884201457194,8.83065101177248,2.02904479527216,0.0553139314354581,0.645032282746892,-3.97457163683105
"HNRNPR",-0.61394486683212,10.6352273838176,-2.02730828427299,0.0555052989523376,0.645032282746892,-3.97727444764687
"CUL1",0.897753083512489,6.19100279568885,1.96841680853745,0.0725375667895275,0.689454508622506,-3.98016827341595
"ATP6V1D",0.762417862065504,7.53440589995153,2.01698918780438,0.0573137517652369,0.645299225692582,-3.98757319714472
"MAP3K20",0.689141733955354,7.63494440343512,2.01048248884915,0.058783463653014,0.645316621283087,-3.98841397938296
"TXN",-0.959332456801271,12.2933199174677,-2.01731436211472,0.0566181901783934,0.645273937831037,-3.99280109754076
"PLEKHF1",0.882597310351154,7.24832863638903,2.01545446605718,0.0568274862896577,0.645273937831037,-3.99568527415167
