"","c105_old","c111_old","c151_young","c152_young","c154_young","c169_young","c170_young","c171_young","c172_old","c173_old","c175_young","c177_young","c50_old","c54_old","c61_old","c82_old","c83_young","c86_old","c95_old","c96_young"
"TP53RK",6.53423191030135,8.00551064680476,7.64085956163726,6.91210837186752,7.13123386670609,8.12663836524187,7.97926001776602,7.54513472702126,8.4421565357658,7.8467716758067,7.41502358122366,8.04813377795368,6.55763883371724,7.64993168497826,7.54955240806811,7.57208312622791,7.82264458111516,7.50312933447364,8.50379018936502,7.00725852947017
"MATR3",9.10445488679947,9.15954956189876,8.45762919460442,8.42492718656036,9.1825125583251,8.96734512716685,8.44802902168713,8.88346669380845,8.95299749323076,8.23482483733127,8.82591610918726,8.84859223185141,8.38372812704543,8.99399740328711,8.28613701867265,8.39143001255332,9.3668584867571,8.70826025604311,8.50136596464589,9.19518410780672
"SND1",10.2320965419166,9.91014524613149,10.3441092417671,10.0119646746523,10.5207080735577,10.2371071348596,10.4227990705459,10.9789062335018,10.395000945742,10.6446363390891,9.7586733494452,10.3317000168822,9.614825980052,10.9963477196341,11.100524531327,10.2041933166831,10.3703714344129,10.3116272791999,10.23777594514,10.4799799350918
"ABRAXAS2",5.91025402493587,6.13610060693104,6.12891915305856,5.5610598163382,6.07319511594967,6.08318479651109,6.13307108646327,6.18536185069295,6.84712475325586,6.00625094046049,5.19556870957543,6.25881237651759,NA,6.18540233073359,5.49903513682891,5.49185448479564,6.05025465042195,NA,6.48266458687049,5.49046421506538
"LTBP3",7.72723576826481,7.70760680999463,7.5354193245653,6.7419887836365,7.31842788659033,7.13070701440285,7.69728160108523,7.6448718860761,7.02701807214221,7.85800546650035,8.53472446866586,7.62164605125935,9.40642192143689,7.49003106442656,6.98745615368865,8.01910541324778,7.46617247531555,7.82910890997113,7.27571765317797,6.44329093337939
"DLST",7.27238708339108,6.88521737681822,5.99158279593104,6.25486404329911,7.0826064868594,6.24044499442204,6.49769483164189,NA,6.61067959612463,7.55283103396915,6.05598236913822,6.65957766376296,6.12521411582749,6.53621036189959,6.22644197622892,6.32482774103207,6.96056541569263,6.58880389116723,5.85702307062181,7.14846949503742
"FPGT",6.16379091543378,6.2443631601736,6.96578558474598,6.14596425969772,6.61474064739724,6.47317622531394,6.87886152040404,NA,5.48383674266174,5.39161897906409,6.98634465054432,5.87069343254966,NA,6.40949668492405,5.52875223605762,6.55750345601708,4.83451828813164,6.8324287921154,6.81063092429533,NA
"ADD1",NA,6.04158435344686,NA,6.48846561263644,5.96563464007267,5.73835553924684,6.53188275624636,NA,6.44355721145795,6.48463166773524,NA,5.97090448227105,NA,5.93777786331855,NA,5.78486107491384,6.79158729478304,NA,6.29942099825124,NA
"OXCT1",8.64928393170372,8.03063494288458,8.40165243708425,8.41957498392046,8.46502959145177,7.95836650950904,8.18643267060064,7.4237327733713,7.69677574208584,8.50712451169434,8.05887077199086,8.02189986677763,7.87075908654213,7.99377669097089,7.26631536278502,7.83725564644087,8.62804073873555,8.53818544621852,7.82229767234994,9.03449696977458
"CDK5RAP3",6.54589951752719,6.41598199036822,6.74723937907237,6.39280357450476,6.49238350980669,6.76382359628881,6.74633017541823,5.99071991379578,6.78691876729117,6.70873551617922,5.94661835050694,6.65078674828449,6.36949570429266,6.91873314681654,6.94434765444018,6.77504488897487,6.33973786447306,6.70388217499763,6.86968599118195,6.85909261709985
"DAPK3",6.38644653366648,NA,7.58988994655923,NA,NA,7.32075151241945,NA,NA,NA,NA,6.85318475403993,NA,NA,7.52005278686225,7.19307643371049,NA,7.16568394139384,7.23678627351404,6.82399141940126,7.31973194743748
"PTN",8.38961505670194,9.73652105460632,6.63779629732751,7.14989154391051,11.3123422315132,7.20407755581836,8.32851941941987,8.2554024233074,9.37674558750582,8.41694732588453,6.59141219698366,7.6279199102149,10.0201381951991,8.60873332018055,9.83283571140918,9.5934418971456,9.06980248045179,7.51194303985532,7.46422981742625,10.3222915787375
"CD47",8.10164991296865,6.70096946909995,7.26041328448174,NA,8.55619708432888,5.15999278245521,7.54972441475471,6.82762548596943,6.94920578092336,6.37791305197186,9.06830609219737,7.16586175282831,NA,7.3587144951639,NA,6.36489838348355,NA,7.66498316331559,6.95362853401713,8.09981064385845
"GAPVD1",6.43184359268311,6.05713511232867,6.5475969392934,6.5174973506129,6.78856733083236,5.84468942063175,6.18882495819372,NA,5.889784445584,5.70873697112978,6.59626992254289,6.57562025551182,NA,5.82616854205933,NA,6.40761242678034,6.16945466344044,5.69844694128823,6.47897633014467,6.65590538659849
"ACADVL",5.38395579283703,6.1082872408719,5.8311071094413,5.904867215683,6.49880104729046,6.39368595270874,5.97762133210633,NA,6.64190165400817,6.04076069778022,5.88871821844007,6.24441383954052,NA,6.81863592318578,6.40215312397695,NA,6.10669718237216,5.3118280751493,5.68042258611102,6.55848009922155
"CDV3",4.70810158573907,5.080812399225,4.67900002322996,6.14767887073073,4.88117137999406,NA,4.92035387004214,6.41949842983442,6.14551727410447,5.00792195752856,NA,5.46698866763266,6.00408347884193,5.54613545626209,5.64060759278317,NA,4.74470250427723,5.77105963192334,NA,5.89325951744162
"DUT",6.98621093839923,NA,6.23920770837466,6.67619730592323,7.01667473839906,6.44693549702118,6.29233072399125,NA,7.17164674891134,6.88898364616142,NA,6.8928279169933,6.94957588920656,7.10709754449277,NA,NA,7.31299003319846,6.73465045762162,6.32828608583134,6.95332443131895
"A0A3Q2H306",7.18698092051668,7.38340534418659,NA,8.35092952884792,NA,8.2321108344123,9.55780937839435,6.62211514895573,NA,NA,NA,7.24883071107022,9.26240531116767,7.88428882383169,8.31303486069476,NA,7.13953514074957,NA,8.16371274070636,9.24333469761935
"LOC100630020",8.74588447851444,10.9934541297588,9.81990981771724,9.78804846086432,8.79931502919046,8.82182779205109,8.06304290082808,6.1456553958327,9.78353152088041,11.072979755148,9.0202885449618,10.0827394834021,7.42067120464581,8.55948192436002,11.1248911322994,11.1525328616193,8.48323880507183,7.96894543058119,11.2722999476184,8.51764905398705
"C7",7.07473301329837,7.97611376658777,6.30843691963654,7.28007391626742,7.9986260818494,8.30727068121134,8.84799240495052,8.15154105840953,7.95855138703841,8.92446609769136,6.62469824092307,9.0570736716405,NA,8.59824737316663,8.60516043761121,7.15002867814413,7.19018153031914,7.38276719812846,8.49482918726185,8.10201998070623
"NIPSNAP1",6.3322584126008,NA,6.14106078925447,NA,NA,5.97743688103969,5.62834749829012,NA,6.98767845531242,NA,NA,6.7862350684076,NA,6.79571181221432,NA,NA,5.87368000984832,6.22529127077437,5.88601773644592,NA
"PODNL1",9.30980161637834,8.58021762849314,7.71877168368613,6.65064766500495,7.85152383993897,8.06105199347602,7.39011240967387,7.59165015345974,8.09161785349686,8.30976432864429,6.38318653133149,7.13972218868077,8.25741150518191,8.77787028546347,9.16335503006813,7.99134454790802,6.43279394609758,8.20330210558202,7.59634909483134,7.87654249447215
"MMP2",7.35459136882136,7.75858955009713,6.47055733679554,6.28460115899275,7.12652777619153,6.30051517416158,7.05049940830738,6.18918146791586,7.08375329581633,7.97768620752881,6.04666810931739,8.51627698423731,6.0442319439493,6.86203233790742,7.80599192336637,7.10963598135821,6.4753319358729,6.99387588559362,7.28379317928428,6.73228205458244
"ITIH4",7.76398654582596,8.0805850024406,6.57467012112758,6.81662142807656,8.90425613640858,9.98847403878698,8.92140268892548,8.32896294542301,8.25856308637973,9.02598543536481,6.79684396804966,9.11704394764396,NA,7.86199135650937,8.58307348558068,7.22093827867947,7.16710750325158,7.50786511722938,8.51868080909264,8.29217551933021
"PIR",6.78289387373532,6.31220926504463,7.02900616479477,6.36556028340468,5.69623892886185,6.88125986900564,6.45414886695448,NA,5.97435262767125,6.82373840317171,NA,6.67395849437906,NA,6.26405137786327,NA,7.0159259211938,6.88530506056127,6.83740259525603,6.65835390540769,7.10424814775152
"TUBB4B",12.7171839737896,12.2858082190496,12.6997403737929,12.7658254614306,12.3663332975531,12.6600321912477,12.3601664329979,12.1027269480206,12.3567679947436,12.1153623791044,12.4817844058616,12.2751558505778,11.523970310464,12.4902813129692,11.9816470194861,12.1032781170821,13.0065300005111,12.4365084019353,12.2158802297928,12.6723853076318
"NCK2",6.9978793897777,6.3439146684338,6.80256514027221,6.66253439687907,6.32430585589643,6.82292188844224,6.80547156472427,5.6680656833774,6.26869304383962,6.96240728230694,6.64472988751732,6.75213123046655,5.14178167611012,6.14839464825456,NA,6.38323519345705,6.77297273360554,7.26479906642914,6.30804977781425,6.48492334077611
"LOC100054601",10.7434977363151,10.2581536685866,10.9403007262759,10.6492787804689,10.8821331009717,11.0602042015026,10.5015800870566,10.3057555260673,10.8838657541955,10.919855707152,10.9191798367464,11.0107202436594,9.4975758163662,10.6012529245678,10.5857475816359,10.742088114085,10.7810464028404,10.3670083178376,11.1923667031317,10.9947817822314
"CD109",8.63401176692944,8.48133615025217,9.33258410413995,8.89094188577081,9.01061195116699,8.15746666323787,8.80505595777779,8.03806811269082,8.80387903455403,8.64213432658579,9.60653070056302,8.75687294561438,7.73585361257717,8.99945247111832,8.64681894766438,9.16026432334819,8.30207171432716,8.69530153489851,9.20497891125404,8.29451094519074
"SF3A2",6.65006573992546,6.14408457992663,5.28106519898441,NA,6.60822434897176,NA,6.07973047489915,6.30956606392963,5.73787837763423,5.91194336665735,5.89657228956082,6.11151153738952,6.73863463182728,6.09344879505375,5.98299604091148,5.51882562125354,6.41599645014503,5.13071725297521,4.4842739483671,7.09548243367402
"ITPA",7.9129518768292,7.70097881434953,7.68837053509721,7.28703788894649,7.37450073380812,7.16985562888993,6.6926607798141,6.70307923630325,6.83295946570641,7.14899377187749,7.53199515159249,6.74670959665397,6.93285718617126,6.95395718668302,6.82256749771774,6.93818918582905,7.70860542485488,7.45922364308315,NA,6.88097115147138
"SVIL",6.18079431504401,5.29850346885096,5.02761155948658,5.71779520848638,5.6988341067954,5.87423621009053,2.84617867386345,NA,5.40298621266952,NA,NA,5.87477066762242,NA,5.53082889757621,NA,NA,5.52672177949617,5.54513586891368,5.3391498213693,5.78475014626794
"CTBP2",9.50360965651156,9.64961690365537,9.2294669094021,9.29537197054379,9.78806138484889,9.414152372541,10.0475536598518,9.54684857498868,9.62537106027538,9.72188020913112,8.95121358138582,9.20268841132981,7.5096129061283,9.7601693254743,8.18005372447667,9.9043698144578,9.31961443831541,8.88595312778519,9.53727305372277,9.63081793179289
"LOX",12.6272582661623,13.1736915541265,14.6752682147925,13.4113660265908,13.4564853615096,14.0207478476368,14.3664202434131,13.2452241078127,12.8289424686248,13.4859580470557,14.4094899856185,14.1337204230096,12.6030240721247,13.3251094627987,12.2685699720644,14.208423767862,14.3548646577873,14.0138474563453,13.3368705460648,13.3139833596173
"COMMD10",5.81594813341732,5.49835630718588,6.69679806461109,5.84078543089391,5.61954517851671,6.07583060705481,6.20167584103291,4.55300863383243,5.80792134314742,5.56823959359871,5.87164349376655,6.44814509513431,5.47273390197425,5.96332117899879,5.00895191049306,5.99846548349905,6.22460839571277,5.88301744250699,5.97795093354121,5.98514525438287
"DNAJC11",6.13830083531278,5.14424845332819,6.00365642026425,5.83492853958127,5.38743547354009,4.7917941511973,4.71530435133676,NA,4.89956487697595,5.19667745082352,5.86393202132361,5.68400131245571,NA,4.80302362592482,5.91862271304456,6.1100167969837,5.21028339691225,5.62005368465458,5.6877521004899,5.95966383830452
"LOC111767785",7.06974111441587,6.74337294240774,7.67984034679995,NA,7.03389024174243,6.55866829082372,7.09161349428734,NA,6.87793822482926,7.21043369448388,6.95224213781106,5.10611849973507,NA,6.80060080605249,NA,6.88565360118878,7.46773261422043,7.38391485409145,5.82309280496481,7.38007480892854
"EPB41L1",8.49086879969132,8.13724898071356,8.64691081224219,7.8927420679315,7.70665261143965,8.13594453828194,8.04972900100461,7.68386265070425,8.02989133727622,8.35105217480225,8.44080564690008,8.55444445003448,7.15384140671284,7.9670867586206,7.8150811819549,8.16408067377753,8.47722790831393,8.25980830841479,8.39301705312493,7.67238223944703
"AMPD2",7.3218402478879,7.82675499596276,7.70596733070159,7.28955114220144,7.98029676759591,7.62093743138138,7.25421433342424,7.49671393290101,7.85947155699491,7.88399153629523,8.16443625674172,7.43928054608337,4.96365656138792,8.12380847728507,7.40430274459009,8.38304075471809,7.24504713667677,7.35152925407287,8.1102282837137,7.70314911728624
"RAB10",7.33955035213154,7.0618228588845,7.1025281393389,6.6447087088427,7.12803812478026,6.50270068999015,6.75709648587884,7.47058861662278,6.95061704323395,6.75365676486621,7.0802307336864,7.24216649831406,5.83662289442862,7.24180855500668,6.18488401465522,7.07964039960243,6.72310296477769,7.07496754640359,6.89334985380647,6.92751201045824
"ESYT2",8.1086287924857,8.69918617030299,7.66827414192328,7.22412045586053,8.41809064729756,7.79423232881969,7.96261797673565,8.18364289384956,8.60136935221825,8.95772997120426,8.00284303624708,8.38134974490161,8.9413209854315,8.67600845283791,8.465139682722,7.99499699537729,8.35029182026363,8.32324090332967,8.54541047043429,7.75782756719484
"ANOS1",5.18510136879144,4.74623794110382,4.24696831599239,NA,3.74525434775367,5.44047697909514,NA,NA,5.12284326348202,4.3651803921285,3.94882468747654,4.56980921695429,NA,6.57049460138134,6.89070117339789,NA,5.96202177845846,NA,4.2340573750121,NA
"UBTF",7.32313505172712,7.78342404706114,6.36035222420741,6.56742736667943,7.37007266504302,7.54029393640909,7.39517041134177,7.60481375122203,8.2522485606167,7.45185766750134,NA,7.19028599183912,7.34816370647261,7.53203104307313,7.24380776771849,6.55077648565054,7.89701226280972,6.91628972373062,7.59484317651392,7.16926061213251
"SEC23A",8.6849403722474,7.89767754922071,8.89192533680612,8.6455275671013,8.4779680626654,8.20571159268928,7.97131793467631,7.59997495550228,7.74405802540857,8.09571096840751,8.93210032989661,8.6373869664634,6.76847314114727,8.35107618231799,7.95054038277263,8.22299151244042,8.75837680798347,8.36413434075396,8.05356837068301,8.44202077587721
"F8A1",3.68981946194495,NA,2.31477323625177,4.97907558449457,3.50942841332264,4.33977665970918,NA,4.74784976718861,2.31477323625177,2.83632187106497,3.72535287625375,3.42597618608682,4.28754136344084,NA,NA,NA,3.81059597893429,4.35937254275818,NA,NA
"LOC100051754",11.9221541735051,13.0501263812584,11.6044104332255,12.2401136826244,12.0423088438206,11.1205408514332,12.6520813262254,11.9429201988508,13.0614240659781,12.2174598324016,11.1316976094281,10.7993079983126,13.8264587148668,12.0934397437081,10.5773339491325,11.7761547572112,12.6379323938498,10.6207348027255,11.8501126213394,13.0515066583458
"SFPQ",8.44359561254974,7.8356971520202,8.03022352213113,8.33742642398417,8.48198048262011,8.12873532644729,7.45861964979962,7.5567435271215,7.67974277176979,7.31555448427326,8.43763628094871,8.23825779327327,6.79827875163313,8.16693760194612,7.74921675941841,7.61711564642224,8.83014552569852,8.21800858677991,7.72697925493863,8.58578485854397
"IQSEC1",6.98347863603151,6.3497715644117,7.01412285515389,6.77042519157327,7.28682833840239,7.37728836029338,7.02623141939514,7.35457473781355,6.82351058015596,6.44199783889032,7.4255807403509,6.36953337034317,NA,6.49593766109463,6.08412021347521,6.0761713497111,7.02531857082906,6.66807714336319,6.92038445585972,6.72677478990021
"PPP3R1",7.46567273104428,7.21235873718097,7.07451073215539,6.65522466040444,7.63888319294427,7.1984943697474,7.19488375538226,6.83467706479952,6.93316523397779,6.98984353636461,NA,6.90586643853217,6.39533021960672,6.41366043906351,5.99933797467203,7.29379451882659,7.64590838588762,6.51869537519354,6.70665905051944,6.8968463014506
"STRN",7.02362263119095,6.70474416425595,7.25942423142958,5.59697414901373,6.40962787726555,6.91251566210373,7.02790178108827,6.83787003225149,6.73687493242689,7.25663394737282,6.9637928495773,6.8732779200718,NA,6.79766680529199,4.72205672788699,6.69839735573593,7.43193089073319,7.01845482111306,7.02898074919627,6.53705531758711
"VAPA",7.50864570446467,6.53274315866679,7.53677557703714,7.20138917790936,7.39403246506073,6.6939632619844,6.82466830340396,6.13010715821413,6.57304142888529,7.04926832019959,6.69479674797537,7.35915787327169,5.69087385889467,6.52105363340154,5.68927108823083,6.55208239542661,7.53745150238854,6.97282098509742,6.45511854139994,6.88916988906539
"SORBS2",8.2763274610042,7.33006925618374,8.38552471270523,8.31241322966355,8.08261828622824,7.43626474075913,7.88122017210587,8.03619420324926,7.73031648628654,7.78970737768281,7.84751102117916,8.10844330638925,NA,7.31856577658881,8.03629167115175,6.43892999526691,9.39652754344245,6.96998674107657,7.27347735293776,7.64262194524831
"SF3A3",7.77327625099498,7.56628424258436,7.55088215039842,7.72947999130094,7.57843928561855,7.6515566223828,7.90859670124279,7.98522409201159,7.5666740516989,8.10487339161324,7.28182558898703,7.75775191599862,6.67475554886526,7.30770671602883,6.45787828054115,7.41575035825942,8.21721197924314,7.29770045707407,6.98299705398611,8.03094286721526
"PDLIM4",7.18553704073511,6.63993816979486,7.38657874393979,7.48184998588751,6.96862270279742,7.05800250085837,7.60121295109592,7.52023059040596,6.30818053129714,6.34029279639109,7.03562121152618,5.47870076787156,NA,7.3457376887863,NA,6.14096327756687,7.30837355252672,7.70563556693827,6.01838620121484,7.68994457036282
"A0A3Q2H7D9",6.4488346977212,5.39457865798244,6.23717746205443,6.99978050144689,5.86333244863132,5.71345103062811,4.87831215348444,4.98249595235335,6.09067147658628,5.02829319643882,NA,6.79100171103746,3.38625227515422,6.55764444448271,5.37793948189829,5.8238983975622,6.91305383158537,NA,5.67019266658645,5.80585802513089
"RPE",7.14701612320998,NA,7.94884515317915,7.05904899195067,6.74992704257132,6.74947746565254,6.60866062300978,6.38822367995434,5.47671355716734,6.95038643464739,6.76307554357786,6.47949969998949,NA,5.60579172229096,NA,6.20515680955821,7.1152455638734,7.28484010804031,5.81813945050197,6.68210738185585
"FIS1",8.24307251401289,7.89205702148803,8.09530666041308,7.99611339764441,7.88261992023264,7.46508094480449,8.10006118480603,7.1584454815132,6.99538311883666,7.47863806000384,8.00824638775278,7.67782833652884,7.14930911834734,7.55367390929541,6.61962791988577,8.05011327644185,8.72635316871259,8.34678582717079,7.94591887858051,8.59324711324936
"ITGA10",6.87709451790082,6.73761396149182,7.24191333405951,6.67969445346877,6.77239069561837,6.76237010959697,NA,NA,6.12259297490175,6.32631415802847,6.98003624030252,6.34594044317807,NA,6.40328842116841,NA,6.86858141227511,5.90831929045192,6.90944707824052,6.82930177313636,6.61153475457828
"CAPG",7.3629886145088,7.55783069386904,7.72609477099095,8.59601710144717,8.99682294883433,7.77201862920329,8.11767926522097,7.26411086547545,7.5534342187943,8.82161325882101,8.10419460319383,8.24352719013999,7.71766321858825,8.22681958934554,7.17892335909527,6.93974600073532,10.0228468289978,7.81776336811774,7.13580847626732,8.38713411663658
"TNS1",7.54778957507472,7.60671857512357,7.62273571534343,7.48573831218575,7.94818600665058,7.44973439998608,7.68026917686217,7.08803699096541,7.50591274744778,7.9179811293238,7.62475643418221,7.78568082076621,5.88311011841828,7.49121381042276,7.27975534945557,7.5578634219152,7.81949141174709,7.12494917259137,7.58675941459464,8.11328108490436
"RANBP3",6.6446654906395,NA,6.31552028748181,6.95928318930954,5.69323082476485,6.29534010471911,6.45678225982187,NA,6.43985728537264,5.94107194623254,NA,5.77136990241408,NA,6.23727209400939,NA,NA,6.2496601199036,5.99490773143893,NA,6.52189861118077
